Year,District,Crop,Latitude,Longitude,Precipitation,Surface_Pressure(kPa),Specific_Humidity(g/kg),Relative_Humidity(%),Temp,Wet_Bulb_Temp(C),Max_Temp(C),Min_Temp(C),Earth_Skin_Temp(C),Wind_Speed_10M(m/s),Max_Wind_Speed_10M(m/s),Min_Wind_Speed_10M(m/s),Wind_Speed_50M(m/s),Max_Wind_Speed_50M(m/s),Min_Wind_Speed_50M(m/s),Temp_Range(C),Wind_Speed_10M_Range(m/s),Wind_Speed_50M_Range(m/s),Area,Production,Yield(kg/ha)
1994,Jajarkot,Barley,28.870000000000005,82.17,1.424,77.25791780821918,6.74558904109589,52.36219178082192,12.681671232876713,7.087808219178083,31.04,-3.79,12.626,2.418876712328767,8.32,0.01,2.468356164383562,8.23,0.03,34.83,8.31,8.200000000000001,6000.0,735.0,123.0
1994,Jajarkot,Maize,28.870000000000005,82.17,1.424,77.25791780821918,6.74558904109589,52.36219178082192,12.681671232876713,7.087808219178083,31.04,-3.79,12.626,2.418876712328767,8.32,0.01,2.468356164383562,8.23,0.03,34.83,8.31,8.200000000000001,8824.0,13662.0,1548.0
1994,Jajarkot,Millet,28.870000000000005,82.17,1.424,77.25791780821918,6.74558904109589,52.36219178082192,12.681671232876713,7.087808219178083,31.04,-3.79,12.626,2.418876712328767,8.32,0.01,2.468356164383562,8.23,0.03,34.83,8.31,8.200000000000001,2100.0,2690.0,1281.0
1994,Jajarkot,Paddy,28.870000000000005,82.17,1.424,77.25791780821918,6.74558904109589,52.36219178082192,12.681671232876713,7.087808219178083,31.04,-3.79,12.626,2.418876712328767,8.32,0.01,2.468356164383562,8.23,0.03,34.83,8.31,8.200000000000001,3488.0,6278.0,1800.0
1994,Jajarkot,Wheat,28.870000000000005,82.17,1.424,77.25791780821918,6.74558904109589,52.36219178082192,12.681671232876713,7.087808219178083,31.04,-3.79,12.626,2.418876712328767,8.32,0.01,2.468356164383562,8.23,0.03,34.83,8.31,8.200000000000001,6100.0,6670.0,1093.0
1994,Jhapa,Barley,26.7,87.9,1.9768767123287674,93.00778082191782,9.517041095890411,45.97780821917809,22.72695890410959,8.708219178082192,39.39,6.13,22.517780821917807,2.441917808219178,10.06,0.03,3.1471780821917807,11.86,0.03,33.26,10.030000000000001,11.83,30.0,30.0,1000.0
1994,Jhapa,Maize,26.7,87.9,1.9768767123287674,93.00778082191782,9.517041095890411,45.97780821917809,22.72695890410959,8.708219178082192,39.39,6.13,22.517780821917807,2.441917808219178,10.06,0.03,3.1471780821917807,11.86,0.03,33.26,10.030000000000001,11.83,16500.0,28825.0,1747.0
1994,Jhapa,Millet,26.7,87.9,1.9768767123287674,93.00778082191782,9.517041095890411,45.97780821917809,22.72695890410959,8.708219178082192,39.39,6.13,22.517780821917807,2.441917808219178,10.06,0.03,3.1471780821917807,11.86,0.03,33.26,10.030000000000001,11.83,3500.0,3500.0,1000.0
1994,Jhapa,Paddy,26.7,87.9,1.9768767123287674,93.00778082191782,9.517041095890411,45.97780821917809,22.72695890410959,8.708219178082192,39.39,6.13,22.517780821917807,2.441917808219178,10.06,0.03,3.1471780821917807,11.86,0.03,33.26,10.030000000000001,11.83,78720.0,189438.0,2406.0
1994,Jhapa,Wheat,26.7,87.9,1.9768767123287674,93.00778082191782,9.517041095890411,45.97780821917809,22.72695890410959,8.708219178082192,39.39,6.13,22.517780821917807,2.441917808219178,10.06,0.03,3.1471780821917807,11.86,0.03,33.26,10.030000000000001,11.83,14250.0,18000.0,1263.0
1994,Jumla,Barley,29.3,82.3,1.1425479452054794,75.11271232876712,6.147150684931507,48.64767123287672,11.087780821917809,-0.4503287671232876,29.5,-7.63,11.136383561643836,2.398082191780822,8.26,0.04,2.42613698630137,8.34,0.04,37.13,8.22,8.3,3500.0,1544.0,441.0
1994,Jumla,Maize,29.3,82.3,1.1425479452054794,75.11271232876712,6.147150684931507,48.64767123287672,11.087780821917809,-0.4503287671232876,29.5,-7.63,11.136383561643836,2.398082191780822,8.26,0.04,2.42613698630137,8.34,0.04,37.13,8.22,8.3,1234.0,1800.0,1459.0
1994,Jumla,Millet,29.3,82.3,1.1425479452054794,75.11271232876712,6.147150684931507,48.64767123287672,11.087780821917809,-0.4503287671232876,29.5,-7.63,11.136383561643836,2.398082191780822,8.26,0.04,2.42613698630137,8.34,0.04,37.13,8.22,8.3,1350.0,1580.0,1170.0
1994,Jumla,Paddy,29.3,82.3,1.1425479452054794,75.11271232876712,6.147150684931507,48.64767123287672,11.087780821917809,-0.4503287671232876,29.5,-7.63,11.136383561643836,2.398082191780822,8.26,0.04,2.42613698630137,8.34,0.04,37.13,8.22,8.3,1371.0,2550.0,1860.0
1994,Jumla,Wheat,29.3,82.3,1.1425479452054794,75.11271232876712,6.147150684931507,48.64767123287672,11.087780821917809,-0.4503287671232876,29.5,-7.63,11.136383561643836,2.398082191780822,8.26,0.04,2.42613698630137,8.34,0.04,37.13,8.22,8.3,1632.0,1794.0,1099.0
1994,Kailali,Barley,28.8,80.8,1.827260273972603,93.41101369863013,8.52482191780822,40.63704109589041,23.441123287671232,7.344958904109589,44.31,5.55,22.949917808219176,2.3366301369863014,8.03,0.08,3.135315068493151,9.68,0.12,38.760000000000005,7.949999999999999,9.56,100.0,137.0,1370.0
1994,Kailali,Maize,28.8,80.8,1.827260273972603,93.41101369863013,8.52482191780822,40.63704109589041,23.441123287671232,7.344958904109589,44.31,5.55,22.949917808219176,2.3366301369863014,8.03,0.08,3.135315068493151,9.68,0.12,38.760000000000005,7.949999999999999,9.56,12017.0,19500.0,1623.0
1994,Kailali,Millet,28.8,80.8,1.827260273972603,93.41101369863013,8.52482191780822,40.63704109589041,23.441123287671232,7.344958904109589,44.31,5.55,22.949917808219176,2.3366301369863014,8.03,0.08,3.135315068493151,9.68,0.12,38.760000000000005,7.949999999999999,9.56,150.0,155.0,1033.0
1994,Kailali,Paddy,28.8,80.8,1.827260273972603,93.41101369863013,8.52482191780822,40.63704109589041,23.441123287671232,7.344958904109589,44.31,5.55,22.949917808219176,2.3366301369863014,8.03,0.08,3.135315068493151,9.68,0.12,38.760000000000005,7.949999999999999,9.56,51000.0,103642.0,2032.0
1994,Kailali,Wheat,28.8,80.8,1.827260273972603,93.41101369863013,8.52482191780822,40.63704109589041,23.441123287671232,7.344958904109589,44.31,5.55,22.949917808219176,2.3366301369863014,8.03,0.08,3.135315068493151,9.68,0.12,38.760000000000005,7.949999999999999,9.56,21800.0,27740.0,1272.0
1994,Kalikot,Barley,29.2,81.75,1.424,77.25791780821918,6.74558904109589,52.36219178082192,12.681671232876713,7.087808219178083,31.04,-3.79,12.626,2.418876712328767,8.32,0.01,2.468356164383562,8.23,0.03,34.83,8.31,8.200000000000001,1040.0,1024.0,985.0
1994,Kalikot,Maize,29.2,81.75,1.424,77.25791780821918,6.74558904109589,52.36219178082192,12.681671232876713,7.087808219178083,31.04,-3.79,12.626,2.418876712328767,8.32,0.01,2.468356164383562,8.23,0.03,34.83,8.31,8.200000000000001,1720.0,3117.0,1812.0
1994,Kalikot,Millet,29.2,81.75,1.424,77.25791780821918,6.74558904109589,52.36219178082192,12.681671232876713,7.087808219178083,31.04,-3.79,12.626,2.418876712328767,8.32,0.01,2.468356164383562,8.23,0.03,34.83,8.31,8.200000000000001,1100.0,1250.0,1136.0
1994,Kalikot,Paddy,29.2,81.75,1.424,77.25791780821918,6.74558904109589,52.36219178082192,12.681671232876713,7.087808219178083,31.04,-3.79,12.626,2.418876712328767,8.32,0.01,2.468356164383562,8.23,0.03,34.83,8.31,8.200000000000001,1100.0,2210.0,2009.0
1994,Kalikot,Wheat,29.2,81.75,1.424,77.25791780821918,6.74558904109589,52.36219178082192,12.681671232876713,7.087808219178083,31.04,-3.79,12.626,2.418876712328767,8.32,0.01,2.468356164383562,8.23,0.03,34.83,8.31,8.200000000000001,5260.0,6040.0,1148.0
1994,Kanchanpur,Barley,29.0,80.2,2.0391780821917806,88.8301095890411,8.203917808219177,45.39131506849316,20.2892602739726,6.1859452054794515,41.13,2.44,19.73668493150685,2.3200547945205483,8.26,0.03,2.929342465753425,9.43,0.04,38.690000000000005,8.23,9.39,250.0,243.0,972.0
1994,Kanchanpur,Maize,29.0,80.2,2.0391780821917806,88.8301095890411,8.203917808219177,45.39131506849316,20.2892602739726,6.1859452054794515,41.13,2.44,19.73668493150685,2.3200547945205483,8.26,0.03,2.929342465753425,9.43,0.04,38.690000000000005,8.23,9.39,11600.0,21400.0,1845.0
1994,Kanchanpur,Millet,29.0,80.2,2.0391780821917806,88.8301095890411,8.203917808219177,45.39131506849316,20.2892602739726,6.1859452054794515,41.13,2.44,19.73668493150685,2.3200547945205483,8.26,0.03,2.929342465753425,9.43,0.04,38.690000000000005,8.23,9.39,50.0,55.0,1100.0
1994,Kanchanpur,Paddy,29.0,80.2,2.0391780821917806,88.8301095890411,8.203917808219177,45.39131506849316,20.2892602739726,6.1859452054794515,41.13,2.44,19.73668493150685,2.3200547945205483,8.26,0.03,2.929342465753425,9.43,0.04,38.690000000000005,8.23,9.39,43000.0,86000.0,2000.0
1994,Kanchanpur,Wheat,29.0,80.2,2.0391780821917806,88.8301095890411,8.203917808219177,45.39131506849316,20.2892602739726,6.1859452054794515,41.13,2.44,19.73668493150685,2.3200547945205483,8.26,0.03,2.929342465753425,9.43,0.04,38.690000000000005,8.23,9.39,20000.0,28300.0,1415.0
1994,Kapilbastu,Barley,27.629999999999995,82.98,2.3706849315068492,98.21865753424657,9.317945205479452,41.08476712328767,26.215616438356168,17.67558904109589,45.69,7.23,26.26282191780822,3.061342465753425,10.55,0.05,4.535780821917808,14.18,0.09,38.459999999999994,10.5,14.09,130.0,122.0,938.0
1994,Kapilbastu,Maize,27.629999999999995,82.98,2.3706849315068492,98.21865753424657,9.317945205479452,41.08476712328767,26.215616438356168,17.67558904109589,45.69,7.23,26.26282191780822,3.061342465753425,10.55,0.05,4.535780821917808,14.18,0.09,38.459999999999994,10.5,14.09,980.0,1930.0,1969.0
1994,Kapilbastu,Millet,27.629999999999995,82.98,2.3706849315068492,98.21865753424657,9.317945205479452,41.08476712328767,26.215616438356168,17.67558904109589,45.69,7.23,26.26282191780822,3.061342465753425,10.55,0.05,4.535780821917808,14.18,0.09,38.459999999999994,10.5,14.09,120.0,110.0,917.0
1994,Kapilbastu,Paddy,27.629999999999995,82.98,2.3706849315068492,98.21865753424657,9.317945205479452,41.08476712328767,26.215616438356168,17.67558904109589,45.69,7.23,26.26282191780822,3.061342465753425,10.55,0.05,4.535780821917808,14.18,0.09,38.459999999999994,10.5,14.09,60000.0,104970.0,1750.0
1994,Kapilbastu,Wheat,27.629999999999995,82.98,2.3706849315068492,98.21865753424657,9.317945205479452,41.08476712328767,26.215616438356168,17.67558904109589,45.69,7.23,26.26282191780822,3.061342465753425,10.55,0.05,4.535780821917808,14.18,0.09,38.459999999999994,10.5,14.09,21500.0,28000.0,1302.0
1994,Kaski,Barley,28.2,84.0,1.5266849315068494,78.17942465753426,6.96345205479452,50.25221917808219,13.069671232876713,1.4375616438356165,28.59,-3.36,12.987616438356163,2.335178082191781,8.32,0.06,2.239068493150685,8.47,0.1,31.95,8.26,8.370000000000001,100.0,323.0,3230.0
1994,Kaski,Maize,28.2,84.0,1.5266849315068494,78.17942465753426,6.96345205479452,50.25221917808219,13.069671232876713,1.4375616438356165,28.59,-3.36,12.987616438356163,2.335178082191781,8.32,0.06,2.239068493150685,8.47,0.1,31.95,8.26,8.370000000000001,13500.0,22275.0,1650.0
1994,Kaski,Millet,28.2,84.0,1.5266849315068494,78.17942465753426,6.96345205479452,50.25221917808219,13.069671232876713,1.4375616438356165,28.59,-3.36,12.987616438356163,2.335178082191781,8.32,0.06,2.239068493150685,8.47,0.1,31.95,8.26,8.370000000000001,10060.0,11569.0,1150.0
1994,Kaski,Paddy,28.2,84.0,1.5266849315068494,78.17942465753426,6.96345205479452,50.25221917808219,13.069671232876713,1.4375616438356165,28.59,-3.36,12.987616438356163,2.335178082191781,8.32,0.06,2.239068493150685,8.47,0.1,31.95,8.26,8.370000000000001,13280.0,30361.0,2286.0
1994,Kaski,Wheat,28.2,84.0,1.5266849315068494,78.17942465753426,6.96345205479452,50.25221917808219,13.069671232876713,1.4375616438356165,28.59,-3.36,12.987616438356163,2.335178082191781,8.32,0.06,2.239068493150685,8.47,0.1,31.95,8.26,8.370000000000001,4530.0,6536.0,1443.0
1994,Kathmandu,Barley,27.7,85.3,1.4155342465753424,83.90605479452054,7.664986301369862,45.98695890410959,17.203972602739725,3.690356164383562,33.16,1.1,17.053150684931506,2.318109589041096,8.43,0.05,2.466821917808219,9.09,0.03,32.059999999999995,8.379999999999999,9.06,10.0,10.0,1000.0
1994,Kathmandu,Maize,27.7,85.3,1.4155342465753424,83.90605479452054,7.664986301369862,45.98695890410959,17.203972602739725,3.690356164383562,33.16,1.1,17.053150684931506,2.318109589041096,8.43,0.05,2.466821917808219,9.09,0.03,32.059999999999995,8.379999999999999,9.06,4900.0,10986.0,2242.0
1994,Kathmandu,Millet,27.7,85.3,1.4155342465753424,83.90605479452054,7.664986301369862,45.98695890410959,17.203972602739725,3.690356164383562,33.16,1.1,17.053150684931506,2.318109589041096,8.43,0.05,2.466821917808219,9.09,0.03,32.059999999999995,8.379999999999999,9.06,1000.0,1150.0,1150.0
1994,Kathmandu,Paddy,27.7,85.3,1.4155342465753424,83.90605479452054,7.664986301369862,45.98695890410959,17.203972602739725,3.690356164383562,33.16,1.1,17.053150684931506,2.318109589041096,8.43,0.05,2.466821917808219,9.09,0.03,32.059999999999995,8.379999999999999,9.06,11160.0,51336.0,4600.0
1994,Kathmandu,Wheat,27.7,85.3,1.4155342465753424,83.90605479452054,7.664986301369862,45.98695890410959,17.203972602739725,3.690356164383562,33.16,1.1,17.053150684931506,2.318109589041096,8.43,0.05,2.466821917808219,9.09,0.03,32.059999999999995,8.379999999999999,9.06,7000.0,10800.0,1543.0
1994,Kavre,Barley,27.6,85.6,1.2076438356164385,77.9805205479452,6.924082191780822,49.53071232876712,13.026767123287673,1.0973150684931505,28.3,-3.48,13.008849315068492,2.3937534246575343,8.08,0.0,2.3534246575342466,8.4,0.02,31.78,8.08,8.38,700.0,539.0,770.0
1994,Kavre,Maize,27.6,85.6,1.2076438356164385,77.9805205479452,6.924082191780822,49.53071232876712,13.026767123287673,1.0973150684931505,28.3,-3.48,13.008849315068492,2.3937534246575343,8.08,0.0,2.3534246575342466,8.4,0.02,31.78,8.08,8.38,23000.0,38410.0,1670.0
1994,Kavre,Millet,27.6,85.6,1.2076438356164385,77.9805205479452,6.924082191780822,49.53071232876712,13.026767123287673,1.0973150684931505,28.3,-3.48,13.008849315068492,2.3937534246575343,8.08,0.0,2.3534246575342466,8.4,0.02,31.78,8.08,8.38,2020.0,2030.0,1005.0
1994,Kavre,Paddy,27.6,85.6,1.2076438356164385,77.9805205479452,6.924082191780822,49.53071232876712,13.026767123287673,1.0973150684931505,28.3,-3.48,13.008849315068492,2.3937534246575343,8.08,0.0,2.3534246575342466,8.4,0.02,31.78,8.08,8.38,12150.0,24300.0,2000.0
1994,Kavre,Wheat,27.6,85.6,1.2076438356164385,77.9805205479452,6.924082191780822,49.53071232876712,13.026767123287673,1.0973150684931505,28.3,-3.48,13.008849315068492,2.3937534246575343,8.08,0.0,2.3534246575342466,8.4,0.02,31.78,8.08,8.38,11350.0,15890.0,1400.0
1994,Khotang,Barley,27.17,86.79,1.0647671232876712,90.89200000000001,8.62613698630137,43.065260273972605,22.186657534246574,14.465945205479452,38.38,6.33,22.061753424657535,2.7375068493150687,10.92,0.02,3.1731506849315068,12.39,0.03,32.050000000000004,10.9,12.360000000000001,320.0,314.0,981.0
1994,Khotang,Maize,27.17,86.79,1.0647671232876712,90.89200000000001,8.62613698630137,43.065260273972605,22.186657534246574,14.465945205479452,38.38,6.33,22.061753424657535,2.7375068493150687,10.92,0.02,3.1731506849315068,12.39,0.03,32.050000000000004,10.9,12.360000000000001,17010.0,25957.0,1526.0
1994,Khotang,Millet,27.17,86.79,1.0647671232876712,90.89200000000001,8.62613698630137,43.065260273972605,22.186657534246574,14.465945205479452,38.38,6.33,22.061753424657535,2.7375068493150687,10.92,0.02,3.1731506849315068,12.39,0.03,32.050000000000004,10.9,12.360000000000001,8000.0,8500.0,1063.0
1994,Khotang,Paddy,27.17,86.79,1.0647671232876712,90.89200000000001,8.62613698630137,43.065260273972605,22.186657534246574,14.465945205479452,38.38,6.33,22.061753424657535,2.7375068493150687,10.92,0.02,3.1731506849315068,12.39,0.03,32.050000000000004,10.9,12.360000000000001,9604.0,14407.0,1500.0
1994,Khotang,Wheat,27.17,86.79,1.0647671232876712,90.89200000000001,8.62613698630137,43.065260273972605,22.186657534246574,14.465945205479452,38.38,6.33,22.061753424657535,2.7375068493150687,10.92,0.02,3.1731506849315068,12.39,0.03,32.050000000000004,10.9,12.360000000000001,4515.0,6120.0,1355.0
1994,Lalitpur,Barley,27.6,85.3,1.4155342465753424,83.90605479452054,7.664986301369862,45.98695890410959,17.203972602739725,3.690356164383562,33.16,1.1,17.053150684931506,2.318109589041096,8.43,0.05,2.466821917808219,9.09,0.03,32.059999999999995,8.379999999999999,9.06,30.0,30.0,1000.0
1994,Lalitpur,Maize,27.6,85.3,1.4155342465753424,83.90605479452054,7.664986301369862,45.98695890410959,17.203972602739725,3.690356164383562,33.16,1.1,17.053150684931506,2.318109589041096,8.43,0.05,2.466821917808219,9.09,0.03,32.059999999999995,8.379999999999999,9.06,6000.0,14000.0,2333.0
1994,Lalitpur,Millet,27.6,85.3,1.4155342465753424,83.90605479452054,7.664986301369862,45.98695890410959,17.203972602739725,3.690356164383562,33.16,1.1,17.053150684931506,2.318109589041096,8.43,0.05,2.466821917808219,9.09,0.03,32.059999999999995,8.379999999999999,9.06,1200.0,1400.0,1167.0
1994,Lalitpur,Paddy,27.6,85.3,1.4155342465753424,83.90605479452054,7.664986301369862,45.98695890410959,17.203972602739725,3.690356164383562,33.16,1.1,17.053150684931506,2.318109589041096,8.43,0.05,2.466821917808219,9.09,0.03,32.059999999999995,8.379999999999999,9.06,4100.0,17405.0,4245.0
1994,Lalitpur,Wheat,27.6,85.3,1.4155342465753424,83.90605479452054,7.664986301369862,45.98695890410959,17.203972602739725,3.690356164383562,33.16,1.1,17.053150684931506,2.318109589041096,8.43,0.05,2.466821917808219,9.09,0.03,32.059999999999995,8.379999999999999,9.06,4506.0,8316.0,1846.0
1994,Lamjung,Barley,28.3,84.4,1.4073424657534246,77.62484931506849,6.8938356164383565,50.601643835616436,12.63109589041096,1.1646849315068493,27.8,-4.23,12.645808219178083,2.339041095890411,8.2,0.01,2.206876712328767,8.26,0.03,32.03,8.19,8.23,200.0,191.0,955.0
1994,Lamjung,Maize,28.3,84.4,1.4073424657534246,77.62484931506849,6.8938356164383565,50.601643835616436,12.63109589041096,1.1646849315068493,27.8,-4.23,12.645808219178083,2.339041095890411,8.2,0.01,2.206876712328767,8.26,0.03,32.03,8.19,8.23,10050.0,15125.0,1505.0
1994,Lamjung,Millet,28.3,84.4,1.4073424657534246,77.62484931506849,6.8938356164383565,50.601643835616436,12.63109589041096,1.1646849315068493,27.8,-4.23,12.645808219178083,2.339041095890411,8.2,0.01,2.206876712328767,8.26,0.03,32.03,8.19,8.23,5000.0,6500.0,1300.0
1994,Lamjung,Paddy,28.3,84.4,1.4073424657534246,77.62484931506849,6.8938356164383565,50.601643835616436,12.63109589041096,1.1646849315068493,27.8,-4.23,12.645808219178083,2.339041095890411,8.2,0.01,2.206876712328767,8.26,0.03,32.03,8.19,8.23,12500.0,24250.0,1940.0
1994,Lamjung,Wheat,28.3,84.4,1.4073424657534246,77.62484931506849,6.8938356164383565,50.601643835616436,12.63109589041096,1.1646849315068493,27.8,-4.23,12.645808219178083,2.339041095890411,8.2,0.01,2.206876712328767,8.26,0.03,32.03,8.19,8.23,3300.0,4270.0,1294.0
1994,Mahottari,Barley,26.7,85.8,1.9721917808219178,97.90709589041094,9.591369863013698,40.8052602739726,25.90931506849315,9.487287671232878,44.62,7.52,26.180109589041095,2.947205479452055,11.68,0.04,4.227753424657535,14.6,0.03,37.099999999999994,11.64,14.57,100.0,66.0,660.0
1994,Mahottari,Maize,26.7,85.8,1.9721917808219178,97.90709589041094,9.591369863013698,40.8052602739726,25.90931506849315,9.487287671232878,44.62,7.52,26.180109589041095,2.947205479452055,11.68,0.04,4.227753424657535,14.6,0.03,37.099999999999994,11.64,14.57,3400.0,5610.0,1650.0
1994,Mahottari,Millet,26.7,85.8,1.9721917808219178,97.90709589041094,9.591369863013698,40.8052602739726,25.90931506849315,9.487287671232878,44.62,7.52,26.180109589041095,2.947205479452055,11.68,0.04,4.227753424657535,14.6,0.03,37.099999999999994,11.64,14.57,851.0,850.0,999.0
1994,Mahottari,Paddy,26.7,85.8,1.9721917808219178,97.90709589041094,9.591369863013698,40.8052602739726,25.90931506849315,9.487287671232878,44.62,7.52,26.180109589041095,2.947205479452055,11.68,0.04,4.227753424657535,14.6,0.03,37.099999999999994,11.64,14.57,41046.0,92213.0,2247.0
1994,Mahottari,Wheat,26.7,85.8,1.9721917808219178,97.90709589041094,9.591369863013698,40.8052602739726,25.90931506849315,9.487287671232878,44.62,7.52,26.180109589041095,2.947205479452055,11.68,0.04,4.227753424657535,14.6,0.03,37.099999999999994,11.64,14.57,23000.0,34128.0,1484.0
1994,Makwanpur,Barley,27.4,85.0,1.8044657534246575,94.0012602739726,8.988027397260275,41.39704109589041,23.808849315068493,7.861041095890411,41.74,7.16,23.701315068493148,2.5784383561643835,9.7,0.0,3.4497534246575343,11.64,0.05,34.58,9.7,11.59,30.0,46.0,1533.0
1994,Makwanpur,Maize,27.4,85.0,1.8044657534246575,94.0012602739726,8.988027397260275,41.39704109589041,23.808849315068493,7.861041095890411,41.74,7.16,23.701315068493148,2.5784383561643835,9.7,0.0,3.4497534246575343,11.64,0.05,34.58,9.7,11.59,20010.0,36020.0,1800.0
1994,Makwanpur,Millet,27.4,85.0,1.8044657534246575,94.0012602739726,8.988027397260275,41.39704109589041,23.808849315068493,7.861041095890411,41.74,7.16,23.701315068493148,2.5784383561643835,9.7,0.0,3.4497534246575343,11.64,0.05,34.58,9.7,11.59,2250.0,2430.0,1080.0
1994,Makwanpur,Paddy,27.4,85.0,1.8044657534246575,94.0012602739726,8.988027397260275,41.39704109589041,23.808849315068493,7.861041095890411,41.74,7.16,23.701315068493148,2.5784383561643835,9.7,0.0,3.4497534246575343,11.64,0.05,34.58,9.7,11.59,9955.0,26879.0,2700.0
1994,Makwanpur,Wheat,27.4,85.0,1.8044657534246575,94.0012602739726,8.988027397260275,41.39704109589041,23.808849315068493,7.861041095890411,41.74,7.16,23.701315068493148,2.5784383561643835,9.7,0.0,3.4497534246575343,11.64,0.05,34.58,9.7,11.59,4100.0,6929.0,1690.0
1994,Manang,Barley,28.6,84.2,1.0217534246575342,61.48331506849315,4.586383561643836,57.08583561643836,0.7961643835616439,-7.084986301369863,18.91,-19.3,1.7095068493150685,2.7873424657534245,10.53,0.02,2.733095890410959,10.54,0.03,38.21,10.51,10.51,175.0,248.0,1417.0
1994,Manang,Maize,28.6,84.2,1.0217534246575342,61.48331506849315,4.586383561643836,57.08583561643836,0.7961643835616439,-7.084986301369863,18.91,-19.3,1.7095068493150685,2.7873424657534245,10.53,0.02,2.733095890410959,10.54,0.03,38.21,10.51,10.51,150.0,170.0,1133.0
1994,Manang,Millet,28.6,84.2,1.0217534246575342,61.48331506849315,4.586383561643836,57.08583561643836,0.7961643835616439,-7.084986301369863,18.91,-19.3,1.7095068493150685,2.7873424657534245,10.53,0.02,2.733095890410959,10.54,0.03,38.21,10.51,10.51,0.0,0.0,0.0
1994,Manang,Paddy,28.6,84.2,1.0217534246575342,61.48331506849315,4.586383561643836,57.08583561643836,0.7961643835616439,-7.084986301369863,18.91,-19.3,1.7095068493150685,2.7873424657534245,10.53,0.02,2.733095890410959,10.54,0.03,38.21,10.51,10.51,0.0,0.0,0.0
1994,Manang,Wheat,28.6,84.2,1.0217534246575342,61.48331506849315,4.586383561643836,57.08583561643836,0.7961643835616439,-7.084986301369863,18.91,-19.3,1.7095068493150685,2.7873424657534245,10.53,0.02,2.733095890410959,10.54,0.03,38.21,10.51,10.51,270.0,392.0,1452.0
1994,Morang,Barley,26.5,87.3,1.4972876712328766,93.92361643835618,9.298164383561643,42.82934246575342,23.631479452054794,8.480054794520548,40.63,7.0,23.657342465753427,2.6016164383561646,10.39,0.02,3.3371780821917807,12.35,0.08,33.63,10.370000000000001,12.27,30.0,30.0,1000.0
1994,Morang,Maize,26.5,87.3,1.4972876712328766,93.92361643835618,9.298164383561643,42.82934246575342,23.631479452054794,8.480054794520548,40.63,7.0,23.657342465753427,2.6016164383561646,10.39,0.02,3.3371780821917807,12.35,0.08,33.63,10.370000000000001,12.27,14200.0,26980.0,1900.0
1994,Morang,Millet,26.5,87.3,1.4972876712328766,93.92361643835618,9.298164383561643,42.82934246575342,23.631479452054794,8.480054794520548,40.63,7.0,23.657342465753427,2.6016164383561646,10.39,0.02,3.3371780821917807,12.35,0.08,33.63,10.370000000000001,12.27,1280.0,1188.0,928.0
1994,Morang,Paddy,26.5,87.3,1.4972876712328766,93.92361643835618,9.298164383561643,42.82934246575342,23.631479452054794,8.480054794520548,40.63,7.0,23.657342465753427,2.6016164383561646,10.39,0.02,3.3371780821917807,12.35,0.08,33.63,10.370000000000001,12.27,81555.0,171565.0,2104.0
1994,Morang,Wheat,26.5,87.3,1.4972876712328766,93.92361643835618,9.298164383561643,42.82934246575342,23.631479452054794,8.480054794520548,40.63,7.0,23.657342465753427,2.6016164383561646,10.39,0.02,3.3371780821917807,12.35,0.08,33.63,10.370000000000001,12.27,17940.0,35744.0,1992.0
1994,Mugu,Barley,29.5,82.1,0.716054794520548,61.56153424657534,4.260273972602739,55.5535890410959,0.34882191780821914,-7.615753424657535,20.17,-22.55,1.125780821917808,2.905260273972603,11.75,0.01,3.002164383561644,12.22,0.02,42.72,11.74,12.200000000000001,1000.0,1010.0,1010.0
1994,Mugu,Maize,29.5,82.1,0.716054794520548,61.56153424657534,4.260273972602739,55.5535890410959,0.34882191780821914,-7.615753424657535,20.17,-22.55,1.125780821917808,2.905260273972603,11.75,0.01,3.002164383561644,12.22,0.02,42.72,11.74,12.200000000000001,1000.0,1500.0,1500.0
1994,Mugu,Millet,29.5,82.1,0.716054794520548,61.56153424657534,4.260273972602739,55.5535890410959,0.34882191780821914,-7.615753424657535,20.17,-22.55,1.125780821917808,2.905260273972603,11.75,0.01,3.002164383561644,12.22,0.02,42.72,11.74,12.200000000000001,1000.0,1000.0,1000.0
1994,Mugu,Paddy,29.5,82.1,0.716054794520548,61.56153424657534,4.260273972602739,55.5535890410959,0.34882191780821914,-7.615753424657535,20.17,-22.55,1.125780821917808,2.905260273972603,11.75,0.01,3.002164383561644,12.22,0.02,42.72,11.74,12.200000000000001,450.0,792.0,1760.0
1994,Mugu,Wheat,29.5,82.1,0.716054794520548,61.56153424657534,4.260273972602739,55.5535890410959,0.34882191780821914,-7.615753424657535,20.17,-22.55,1.125780821917808,2.905260273972603,11.75,0.01,3.002164383561644,12.22,0.02,42.72,11.74,12.200000000000001,1250.0,1438.0,1150.0
1994,Mustang,Barley,28.9,83.8,1.2759452054794522,63.165506849315065,4.749397260273972,56.354630136986295,1.9390958904109588,-6.490109589041095,19.89,-16.97,2.367616438356164,2.6261369863013697,9.92,0.02,2.5005479452054797,9.79,0.0,36.86,9.9,9.79,1003.0,911.0,908.0
